"","game_id","team_a","team_b","court","a_score","b_score","a_flag","b_flag","date","season"
"4502",4502,"wichita-state","evansville","B",80,74,0,0,2011-02-15,2011
"4503",4503,"butler","green-bay","B",64,62,0,0,2011-02-15,2011
"4504",4504,"winthrop","high-point","B",69,70,0,0,2011-02-15,2011
"4505",4505,"william-mary","hofstra","B",78,81,0,0,2011-02-15,2011
"4506",4506,"austin-peay","jacksonville-state","B",73,70,0,0,2011-02-15,2011
"4507",4507,"mississippi-state","kentucky","B",79,85,0,0,2011-02-15,2011
"4508",4508,"st-johns-ny","marquette","B",80,68,0,0,2011-02-15,2011
"4509",4509,"kennesaw-state","mercer","B",55,57,0,0,2011-02-15,2011
"4510",4510,"texas-tech","missouri","B",84,92,0,0,2011-02-15,2011
"4511",4511,"drake","missouri-state","B",51,60,0,0,2011-02-15,2011
"4512",4512,"air-force","nevada-las-vegas","B",42,49,0,0,2011-02-15,2011
"4513",4513,"wake-forest","north-carolina","B",64,78,0,0,2011-02-15,2011
"4514",4514,"miami-fl","north-carolina-greensboro","B",78,58,0,0,2011-02-15,2011
"4515",4515,"drexel","north-carolina-wilmington","B",43,51,0,0,2011-02-15,2011
"4516",4516,"delaware","northeastern","B",72,66,0,0,2011-02-15,2011
"4517",4517,"western-michigan","northern-illinois","B",77,65,0,0,2011-02-15,2011
"4518",4518,"michigan-state","ohio-state","B",61,71,0,0,2011-02-15,2011
"4519",4519,"georgia-state","old-dominion","B",43,60,0,0,2011-02-15,2011
"4520",4520,"presbyterian","radford","B",52,49,0,0,2011-02-15,2011
"4521",4521,"montana-state","san-jose-state","B",73,77,0,0,2011-02-15,2011
"4522",4522,"california-davis","seattle","B",88,78,0,0,2011-02-15,2011
"4523",4523,"villanova","seton-hall","B",60,57,0,0,2011-02-15,2011
"4524",4524,"texas-state","texas-am-corpus-christi","B",66,61,0,0,2011-02-15,2011
"4525",4525,"james-madison","towson","B",72,61,0,0,2011-02-15,2011
"4526",4526,"george-mason","virginia-commonwealth","B",71,51,0,0,2011-02-15,2011
"4527",4527,"liberty","virginia-military-institute","B",69,79,0,0,2011-02-15,2011
"4528",4528,"maryland","virginia-tech","B",83,91,0,0,2011-02-15,2011
"4529",4529,"florida-am","arkansas","B",55,94,0,0,2011-02-16,2011
"4530",4530,"american","army","B",65,59,0,0,2011-02-16,2011
"4531",4531,"cal-state-northridge","cal-poly","B",49,72,0,0,2011-02-16,2011
"4532",4532,"fresno-state","cal-state-bakersfield","B",73,55,0,0,2011-02-16,2011
"4533",4533,"cal-state-fullerton","california-santa-barbara","B",71,86,0,0,2011-02-16,2011
"4534",4534,"eastern-michigan","central-michigan","B",60,66,0,0,2011-02-16,2011
"4535",4535,"dayton","charlotte","B",69,51,0,0,2011-02-16,2011
"4536",4536,"louisville","cincinnati","B",54,63,0,0,2011-02-16,2011
"4537",4537,"georgetown","connecticut","B",70,78,0,0,2011-02-16,2011
"4538",4538,"illinois-state","creighton","B",59,75,0,0,2011-02-16,2011
"4539",4539,"georgia-southern","davidson","B",56,83,0,0,2011-02-16,2011
"4540",4540,"youngstown-state","detroit-mercy","B",79,91,0,0,2011-02-16,2011
"4541",4541,"morehead-state","eastern-kentucky","B",76,68,0,0,2011-02-16,2011
"4542",4542,"marist","fairfield","B",54,61,0,0,2011-02-16,2011
"4543",4543,"vanderbilt","georgia","B",64,56,0,0,2011-02-16,2011
"4544",4544,"chattanooga","georgia-tech","B",53,62,0,0,2011-02-16,2011
"4545",4545,"binghamton","hartford","B",77,47,0,0,2011-02-16,2011
"4546",4546,"navy","holy-cross","B",61,72,0,0,2011-02-16,2011
"4547",4547,"southern-methodist","houston","B",65,51,0,0,2011-02-16,2011
"4548",4548,"michigan","illinois","B",52,54,0,0,2011-02-16,2011
"4549",4549,"loyola-il","illinois-chicago","B",67,66,0,0,2011-02-16,2011
"4550",4550,"bucknell","lafayette","B",74,69,0,0,2011-02-16,2011
"4551",4551,"colgate","lehigh","B",94,90,0,0,2011-02-16,2011
"4552",4552,"california-riverside","long-beach-state","B",55,68,0,0,2011-02-16,2011
"4553",4553,"southern-virginia","longwood","B",64,99,1,0,2011-02-16,2011
"4554",4554,"pepperdine","loyola-marymount","B",79,82,0,0,2011-02-16,2011
"4555",4555,"rider","loyola-md","B",82,70,0,0,2011-02-16,2011
"4556",4556,"vermont","maine","B",73,57,0,0,2011-02-16,2011
"4557",4557,"iona","manhattan","B",102,65,0,0,2011-02-16,2011
"4558",4558,"rice","marshall","B",61,72,0,0,2011-02-16,2011
"4559",4559,"duquesne","massachusetts","B",81,63,0,0,2011-02-16,2011
"4560",4560,"alabama-birmingham","memphis","B",58,62,0,0,2011-02-16,2011
"4561",4561,"kent-state","miami-oh","B",80,86,0,0,2011-02-16,2011
"4562",4562,"valparaiso","milwaukee","B",76,79,0,0,2011-02-16,2011
"4563",4563,"auburn","mississippi","B",59,90,0,0,2011-02-16,2011
"4564",4564,"idaho-state","montana","B",52,71,0,0,2011-02-16,2011
"4565",4565,"canisius","niagara","B",65,67,0,0,2011-02-16,2011
"4566",4566,"louisiana-tech","north-dakota","B",73,76,0,0,2011-02-16,2011
"4567",4567,"eastern-washington","northern-arizona","B",74,83,0,0,2011-02-16,2011
"4568",4568,"nebraska","oklahoma","B",59,58,0,0,2011-02-16,2011
"4569",4569,"california-irvine","pacific","B",51,75,0,0,2011-02-16,2011
"4570",4570,"south-florida","pittsburgh","B",55,67,0,0,2011-02-16,2011
"4571",4571,"wisconsin","purdue","B",62,70,0,0,2011-02-16,2011
"4572",4572,"xavier","saint-josephs","B",74,54,0,0,2011-02-16,2011
"4573",4573,"wofford","samford","B",81,68,0,0,2011-02-16,2011
"4574",4574,"saint-marys-ca","san-diego","B",66,74,0,0,2011-02-16,2011
"4575",4575,"new-mexico","san-diego-state","B",62,68,0,0,2011-02-16,2011
"4576",4576,"saint-peters","siena","B",67,57,0,0,2011-02-16,2011
"4577",4577,"murray-state","southeast-missouri-state","B",57,64,0,0,2011-02-16,2011
"4578",4578,"lamar","southeastern-louisiana","B",57,52,0,0,2011-02-16,2011
"4579",4579,"indiana-state","southern-illinois","B",77,72,0,0,2011-02-16,2011
"4580",4580,"texas-el-paso","southern-mississippi","B",51,64,0,0,2011-02-16,2011
"4581",4581,"saint-louis","st-bonaventure","B",73,83,0,0,2011-02-16,2011
"4582",4582,"south-carolina","tennessee","B",67,73,0,0,2011-02-16,2011
"4583",4583,"oklahoma-state","texas","B",55,73,0,0,2011-02-16,2011
"4584",4584,"iowa-state","texas-am","B",66,71,0,0,2011-02-16,2011
"4585",4585,"stephen-f-austin","texas-arlington","B",65,66,0,0,2011-02-16,2011
"4586",4586,"colorado-state","texas-christian","B",69,55,0,0,2011-02-16,2011
"4587",4587,"mcneese-state","texas-san-antonio","B",61,65,0,0,2011-02-16,2011
"4588",4588,"central-florida","tulane","B",65,62,0,0,2011-02-16,2011
"4589",4589,"east-carolina","tulsa","B",67,86,0,0,2011-02-16,2011
"4590",4590,"wyoming","utah","B",70,80,0,0,2011-02-16,2011
"4591",4591,"montana-western","utah-state","B",66,100,1,0,2011-02-16,2011
"4592",4592,"duke","virginia","B",56,41,0,0,2011-02-16,2011
"4593",4593,"portland-state","weber-state","B",58,80,0,0,2011-02-16,2011
"4594",4594,"cleveland-state","wright-state","B",74,72,0,0,2011-02-16,2011
"4595",4595,"western-carolina","appalachian-state","B",80,75,0,0,2011-02-17,2011
"4596",4596,"washington-state","arizona","B",70,79,0,0,2011-02-17,2011
"4597",4597,"washington","arizona-state","B",79,62,0,0,2011-02-17,2011
"4598",4598,"western-kentucky","arkansas-little-rock","B",61,59,0,0,2011-02-17,2011
"4599",4599,"east-tennessee-state","belmont","B",58,68,0,0,2011-02-17,2011
"4600",4600,"quinnipiac","bryant","B",80,60,0,0,2011-02-17,2011
"4601",4601,"southern-california","california","B",78,75,0,0,2011-02-17,2011
"4602",4602,"sacred-heart","central-connecticut-state","B",56,57,0,0,2011-02-17,2011
"4603",4603,"olivet-nazarene","chicago-state","B",63,76,1,0,2011-02-17,2011
"4604",4604,"college-of-charleston","citadel","B",85,63,0,0,2011-02-17,2011
"4605",4605,"north-carolina-central","coastal-carolina","B",59,94,0,0,2011-02-17,2011
"4606",4606,"louisiana-monroe","denver","B",37,65,0,0,2011-02-17,2011
"4607",4607,"robert-morris","fairleigh-dickinson","B",74,50,0,0,2011-02-17,2011
"4608",4608,"santa-clara","gonzaga","B",76,85,0,0,2011-02-17,2011
"4609",4609,"njit","houston-baptist","B",72,66,0,0,2011-02-17,2011
"4610",4610,"south-dakota-state","ipfw","B",80,64,0,0,2011-02-17,2011
"4611",4611,"southern-utah","iupui","B",80,68,0,0,2011-02-17,2011
"4612",4612,"south-carolina-upstate","lipscomb","B",52,71,0,0,2011-02-17,2011
"4613",4613,"arkansas-state","louisiana-lafayette","B",61,64,0,0,2011-02-17,2011
"4614",4614,"alabama","louisiana-state","B",67,56,0,0,2011-02-17,2011
"4615",4615,"saint-francis-pa","monmouth","B",51,57,0,0,2011-02-17,2011
"4616",4616,"st-francis-ny","mount-st-marys","B",63,60,0,0,2011-02-17,2011
"4617",4617,"clemson","north-carolina-state","B",61,69,0,0,2011-02-17,2011
"4618",4618,"south-alabama","north-texas","B",79,82,0,0,2011-02-17,2011
"4619",4619,"iowa","northwestern","B",70,73,0,0,2011-02-17,2011
"4620",4620,"north-dakota-state","oakland","B",69,71,0,0,2011-02-17,2011
"4621",4621,"minnesota","penn-state","B",63,66,0,0,2011-02-17,2011
"4622",4622,"san-francisco","portland","B",82,73,0,0,2011-02-17,2011
"4623",4623,"depaul","providence","B",79,76,0,0,2011-02-17,2011
"4624",4624,"trinity-baptist","savannah-state","B",24,84,1,0,2011-02-17,2011
"4625",4625,"ucla","stanford","B",69,65,0,0,2011-02-17,2011
"4626",4626,"campbell","stetson","B",64,61,0,0,2011-02-17,2011
"4627",4627,"richmond","temple","B",53,73,0,0,2011-02-17,2011
"4628",4628,"middle-tennessee","troy","B",65,69,0,0,2011-02-17,2011
"4629",4629,"south-dakota","utah-valley","B",79,94,0,0,2011-02-17,2011
"4630",4630,"long-island-university","wagner","B",83,79,0,0,2011-02-17,2011
"4631",4631,"missouri-kansas-city","western-illinois","B",66,61,0,0,2011-02-17,2011
"4632",4632,"pennsylvania","brown","B",70,62,0,0,2011-02-18,2011
"4633",4633,"dartmouth","columbia","B",60,67,0,0,2011-02-18,2011
"4634",4634,"harvard","cornell","B",73,60,0,0,2011-02-18,2011
"4635",4635,"kent-state","drexel","B",66,73,0,0,2011-02-18,2011
"4636",4636,"kennesaw-state","jacksonville","B",60,75,0,0,2011-02-18,2011
"4637",4637,"connecticut","louisville","B",58,71,0,0,2011-02-18,2011
"4638",4638,"mercer","north-florida","B",78,75,0,0,2011-02-18,2011
"4639",4639,"weber-state","san-jose-state","B",46,62,0,0,2011-02-18,2011
"4640",4640,"virginia-commonwealth","wichita-state","B",68,67,0,0,2011-02-18,2011
"4641",4641,"princeton","yale","B",58,51,0,0,2011-02-18,2011
"4642",4642,"san-diego-state","air-force","B",70,58,0,0,2011-02-19,2011
"4643",4643,"creighton","akron","B",67,76,0,0,2011-02-19,2011
"4644",4644,"arkansas","alabama","B",56,69,0,0,2011-02-19,2011
"4645",4645,"central-florida","alabama-birmingham","B",58,63,0,0,2011-02-19,2011
"4646",4646,"alabama-am","alcorn-state","B",70,68,0,0,2011-02-19,2011
"4647",4647,"washington","arizona","B",86,87,0,0,2011-02-19,2011
"4648",4648,"washington-state","arizona-state","B",69,71,0,0,2011-02-19,2011
"4649",4649,"middle-tennessee","arkansas-little-rock","B",58,62,0,0,2011-02-19,2011
"4650",4650,"vanderbilt","auburn","B",77,60,0,0,2011-02-19,2011
"4651",4651,"texas-tech","baylor","B",78,69,0,0,2011-02-19,2011
"4652",4652,"south-carolina-upstate","belmont","B",49,81,0,0,2011-02-19,2011
"4653",4653,"canisius","boston-university","B",62,70,0,0,2011-02-19,2011
"4654",4654,"princeton","brown","B",65,75,0,0,2011-02-19,2011
"4655",4655,"sacred-heart","bryant","B",83,77,0,0,2011-02-19,2011
"4656",4656,"milwaukee","buffalo","B",65,80,0,0,2011-02-19,2011
"4657",4657,"northern-arizona","cal-poly","B",59,56,0,0,2011-02-19,2011
"4658",4658,"hawaii","california-davis","B",83,69,0,0,2011-02-19,2011
"4659",4659,"boise-state","california-santa-barbara","B",78,76,0,0,2011-02-19,2011
"4660",4660,"sam-houston-state","central-arkansas","B",70,62,0,0,2011-02-19,2011
"4661",4661,"quinnipiac","central-connecticut-state","B",68,67,0,0,2011-02-19,2011
"4662",4662,"vermont","college-of-charleston","B",70,85,0,0,2011-02-19,2011
"4663",4663,"nevada-las-vegas","colorado-state","B",68,61,0,0,2011-02-19,2011
"4664",4664,"harvard","columbia","B",61,42,0,0,2011-02-19,2011
"4665",4665,"maryland-eastern-shore","coppin-state","B",67,69,0,0,2011-02-19,2011
"4666",4666,"dartmouth","cornell","B",76,96,0,0,2011-02-19,2011
"4667",4667,"duquesne","dayton","B",63,64,0,0,2011-02-19,2011
"4668",4668,"villanova","depaul","B",77,75,0,0,2011-02-19,2011
"4669",4669,"detroit-mercy","drake","B",76,84,0,0,2011-02-19,2011
"4670",4670,"jacksonville-state","eastern-michigan","B",60,63,0,0,2011-02-19,2011
"4671",4671,"cal-state-northridge","eastern-washington","B",68,59,0,0,2011-02-19,2011
"4672",4672,"north-carolina-greensboro","elon","B",90,99,0,0,2011-02-19,2011
"4673",4673,"austin-peay","fairfield","B",69,76,0,0,2011-02-19,2011
"4674",4674,"saint-francis-pa","fairleigh-dickinson","B",77,65,0,0,2011-02-19,2011
"4675",4675,"campbell","florida-gulf-coast","B",39,47,0,0,2011-02-19,2011
"4676",4676,"florida-atlantic","florida-international","B",80,78,0,0,2011-02-19,2011
"4677",4677,"california-riverside","fresno-state","B",49,68,0,0,2011-02-19,2011
"4678",4678,"citadel","georgia-southern","B",53,65,0,0,2011-02-19,2011
"4679",4679,"san-francisco","gonzaga","B",53,70,0,0,2011-02-19,2011
"4680",4680,"bethune-cookman","hampton","B",78,76,0,0,2011-02-19,2011
"4681",4681,"appalachian-state","high-point","B",82,81,0,0,2011-02-19,2011
"4682",4682,"florida-am","howard","B",50,59,0,0,2011-02-19,2011
"4683",4683,"cal-state-fullerton","idaho-state","B",79,84,0,0,2011-02-19,2011
"4684",4684,"butler","illinois-chicago","B",79,52,0,0,2011-02-19,2011
"4685",4685,"northwestern","indiana","B",70,64,0,0,2011-02-19,2011
"4686",4686,"morehead-state","indiana-state","B",71,65,0,0,2011-02-19,2011
"4687",4687,"michigan","iowa","B",75,72,0,0,2011-02-19,2011
"4688",4688,"missouri","iowa-state","B",76,70,0,0,2011-02-19,2011
"4689",4689,"north-dakota-state","ipfw","B",61,73,0,0,2011-02-19,2011
"4690",4690,"missouri-kansas-city","iupui","B",69,84,0,0,2011-02-19,2011
"4691",4691,"grambling","jackson-state","B",69,67,0,0,2011-02-19,2011
"4692",4692,"miami-oh","james-madison","B",69,70,0,0,2011-02-19,2011
"4693",4693,"colorado","kansas","B",63,89,0,0,2011-02-19,2011
"4694",4694,"oklahoma","kansas-state","B",62,77,0,0,2011-02-19,2011
"4695",4695,"south-carolina","kentucky","B",59,90,0,0,2011-02-19,2011
"4696",4696,"george-washington","la-salle","B",82,80,0,0,2011-02-19,2011
"4697",4697,"texas-am-corpus-christi","lamar","B",56,73,0,0,2011-02-19,2011
"4698",4698,"iona","liberty","B",77,57,0,0,2011-02-19,2011
"4699",4699,"east-tennessee-state","lipscomb","B",102,95,0,0,2011-02-19,2011
"4700",4700,"montana","long-beach-state","B",56,74,0,0,2011-02-19,2011
"4701",4701,"cal-state-bakersfield","longwood","B",72,79,0,0,2011-02-19,2011
"4702",4702,"western-kentucky","louisiana-lafayette","B",64,67,0,0,2011-02-19,2011
"4703",4703,"georgia-state","louisiana-tech","B",45,51,0,0,2011-02-19,2011
"4704",4704,"saint-peters","loyola-il","B",71,67,0,0,2011-02-19,2011
"4705",4705,"new-hampshire","marist","B",49,58,0,0,2011-02-19,2011
"4706",4706,"seton-hall","marquette","B",64,73,0,0,2011-02-19,2011
"4707",4707,"hartford","maryland-baltimore-county","B",64,57,0,0,2011-02-19,2011
"4708",4708,"northwestern-state","mcneese-state","B",62,78,0,0,2011-02-19,2011
"4709",4709,"illinois","michigan-state","B",57,61,0,0,2011-02-19,2011
"4710",4710,"mississippi","mississippi-state","B",58,71,0,0,2011-02-19,2011
"4711",4711,"robert-morris","monmouth","B",62,60,0,0,2011-02-19,2011
"4712",4712,"idaho","montana-state","B",65,50,0,0,2011-02-19,2011
"4713",4713,"virginia-military-institute","morgan-state","B",62,67,0,0,2011-02-19,2011
"4714",4714,"long-island-university","mount-st-marys","B",84,64,0,0,2011-02-19,2011
"4715",4715,"evansville","murray-state","B",47,72,0,0,2011-02-19,2011
"4716",4716,"army","navy","B",58,75,0,0,2011-02-19,2011
"4717",4717,"texas","nebraska","B",67,70,0,0,2011-02-19,2011
"4718",4718,"california-irvine","nevada","B",63,74,0,0,2011-02-19,2011
"4719",4719,"utah","new-mexico","B",62,60,0,0,2011-02-19,2011
"4720",4720,"northern-colorado","new-mexico-state","B",82,80,0,0,2011-02-19,2011
"4721",4721,"central-michigan","niagara","B",55,61,0,0,2011-02-19,2011
"4722",4722,"texas-san-antonio","nicholls-state","B",52,54,0,0,2011-02-19,2011
"4723",4723,"boston-college","north-carolina","B",46,48,0,0,2011-02-19,2011
"4724",4724,"northeastern","north-carolina-asheville","B",83,82,0,0,2011-02-19,2011
"4725",4725,"norfolk-state","north-carolina-central","B",72,82,0,0,2011-02-19,2011
"4726",4726,"charleston-southern","north-carolina-wilmington","B",63,58,0,0,2011-02-19,2011
"4727",4727,"louisiana-monroe","north-texas","B",82,75,0,0,2011-02-19,2011
"4728",4728,"seattle","northern-illinois","B",60,48,0,0,2011-02-19,2011
"4729",4729,"george-mason","northern-iowa","B",77,71,0,0,2011-02-19,2011
"4730",4730,"south-dakota-state","oakland","B",96,105,0,0,2011-02-19,2011
"4731",4731,"texas-am","oklahoma-state","B",67,66,0,0,2011-02-19,2011
"4732",4732,"pacific","oral-roberts","B",63,79,0,0,2011-02-19,2011
"4733",4733,"oregon-state","oregon","B",63,82,0,0,2011-02-19,2011
"4734",4734,"santa-clara","portland","B",68,78,0,0,2011-02-19,2011
"4735",4735,"loyola-marymount","portland-state","B",75,84,0,0,2011-02-19,2011
"4736",4736,"mississippi-valley-state","prairie-view","B",54,59,0,0,2011-02-19,2011
"4737",4737,"davidson","presbyterian","B",71,65,0,0,2011-02-19,2011
"4738",4738,"cincinnati","providence","B",93,81,0,0,2011-02-19,2011
"4739",4739,"massachusetts","rhode-island","B",66,60,0,0,2011-02-19,2011
"4740",4740,"memphis","rice","B",52,67,0,0,2011-02-19,2011
"4741",4741,"delaware","rider","B",86,95,0,0,2011-02-19,2011
"4742",4742,"charlotte","saint-louis","B",56,61,0,0,2011-02-19,2011
"4743",4743,"utah-state","saint-marys-ca","B",75,65,0,0,2011-02-19,2011
"4744",4744,"furman","samford","B",70,63,0,0,2011-02-19,2011
"4745",4745,"maine","siena","B",60,71,0,0,2011-02-19,2011
"4746",4746,"north-carolina-at","south-carolina-state","B",57,71,0,0,2011-02-19,2011
"4747",4747,"georgetown","south-florida","B",61,55,0,0,2011-02-19,2011
"4748",4748,"sacramento-state","southeast-missouri-state","B",52,67,0,0,2011-02-19,2011
"4749",4749,"texas-arlington","southeastern-louisiana","B",68,66,0,0,2011-02-19,2011
"4750",4750,"alabama-state","southern","B",63,50,0,0,2011-02-19,2011
"4751",4751,"green-bay","southern-illinois","B",60,61,0,0,2011-02-19,2011
"4752",4752,"tulsa","southern-methodist","B",74,66,0,0,2011-02-19,2011
"4753",4753,"east-carolina","southern-mississippi","B",55,72,0,0,2011-02-19,2011
"4754",4754,"pittsburgh","st-johns-ny","B",59,60,0,0,2011-02-19,2011
"4755",4755,"southern-california","stanford","B",69,53,0,0,2011-02-19,2011
"4756",4756,"texas-state","stephen-f-austin","B",70,73,0,0,2011-02-19,2011
"4757",4757,"manhattan","stony-brook","B",64,63,0,0,2011-02-19,2011
"4758",4758,"rutgers","syracuse","B",80,84,0,0,2011-02-19,2011
"4759",4759,"georgia","tennessee","B",69,63,0,0,2011-02-19,2011
"4760",4760,"bradley","tennessee-martin","B",81,75,0,0,2011-02-19,2011
"4761",4761,"delaware-state","tennessee-state","B",63,78,0,0,2011-02-19,2011
"4762",4762,"gardner-webb","tennessee-tech","B",58,60,0,0,2011-02-19,2011
"4763",4763,"brigham-young","texas-christian","B",79,56,0,0,2011-02-19,2011
"4764",4764,"houston","texas-el-paso","B",64,76,0,0,2011-02-19,2011
"4765",4765,"njit","texas-pan-american","B",65,63,0,0,2011-02-19,2011
"4766",4766,"arkansas-pine-bluff","texas-southern","B",68,71,0,0,2011-02-19,2011
"4767",4767,"eastern-illinois","toledo","B",75,58,0,0,2011-02-19,2011
"4768",4768,"loyola-md","towson","B",75,57,0,0,2011-02-19,2011
"4769",4769,"arkansas-state","troy","B",71,63,0,0,2011-02-19,2011
"4770",4770,"marshall","tulane","B",79,75,0,0,2011-02-19,2011
"4771",4771,"north-dakota","utah-valley","B",64,67,0,0,2011-02-19,2011
"4772",4772,"missouri-state","valparaiso","B",67,80,0,0,2011-02-19,2011
"4773",4773,"virginia-tech","virginia","B",54,61,0,0,2011-02-19,2011
"4774",4774,"st-francis-ny","wagner","B",77,73,0,0,2011-02-19,2011
"4775",4775,"florida-state","wake-forest","B",84,66,0,0,2011-02-19,2011
"4776",4776,"notre-dame","west-virginia","B",58,72,0,0,2011-02-19,2011
"4777",4777,"eastern-kentucky","western-carolina","B",74,81,0,0,2011-02-19,2011
"4778",4778,"southern-utah","western-illinois","B",68,63,0,0,2011-02-19,2011
"4779",4779,"illinois-state","western-michigan","B",65,68,0,0,2011-02-19,2011
"4780",4780,"radford","william-mary","B",52,84,0,0,2011-02-19,2011
"4781",4781,"ohio","winthrop","B",77,74,0,0,2011-02-19,2011
"4782",4782,"ball-state","wofford","B",61,66,0,0,2011-02-19,2011
"4783",4783,"hofstra","wright-state","B",56,82,0,0,2011-02-19,2011
"4784",4784,"fordham","xavier","B",72,79,0,0,2011-02-19,2011
"4785",4785,"pennsylvania","yale","B",60,58,0,0,2011-02-19,2011
"4786",4786,"bowling-green-state","youngstown-state","B",76,83,0,0,2011-02-19,2011
"4787",4787,"holy-cross","american","B",60,64,0,0,2011-02-20,2011
"4788",4788,"albany-ny","binghamton","B",57,54,0,0,2011-02-20,2011
"4789",4789,"ucla","california","B",72,76,0,0,2011-02-20,2011
"4790",4790,"bucknell","colgate","B",77,69,0,0,2011-02-20,2011
"4791",4791,"south-alabama","denver","B",48,47,0,0,2011-02-20,2011
"4792",4792,"georgia-tech","duke","B",57,79,0,0,2011-02-20,2011
"4793",4793,"mercer","jacksonville","B",68,74,0,0,2011-02-20,2011
"4794",4794,"lafayette","lehigh","B",66,67,0,0,2011-02-20,2011
"4795",4795,"florida","louisiana-state","B",68,61,0,0,2011-02-20,2011
"4796",4796,"north-carolina-state","maryland","B",80,87,0,0,2011-02-20,2011
"4797",4797,"clemson","miami-fl","B",63,59,0,0,2011-02-20,2011
"4798",4798,"kennesaw-state","north-florida","B",88,90,0,0,2011-02-20,2011
"4799",4799,"cleveland-state","old-dominion","B",63,74,0,0,2011-02-20,2011
"4800",4800,"ohio-state","purdue","B",63,76,0,0,2011-02-20,2011
"4801",4801,"st-bonaventure","richmond","B",65,82,0,0,2011-02-20,2011
"4802",4802,"southern-illinois-edwardsville","south-dakota","B",67,90,0,0,2011-02-20,2011
"4803",4803,"saint-josephs","temple","B",52,66,0,0,2011-02-20,2011
"4804",4804,"penn-state","wisconsin","B",66,76,0,0,2011-02-20,2011
"4805",4805,"alabama-state","alcorn-state","B",62,53,0,0,2011-02-21,2011
"4806",4806,"furman","chattanooga","B",59,75,0,0,2011-02-21,2011
"4807",4807,"samford","college-of-charleston","B",49,75,0,0,2011-02-21,2011
"4808",4808,"delaware-state","coppin-state","B",72,89,0,0,2011-02-21,2011
"4809",4809,"stetson","florida-gulf-coast","B",60,64,0,0,2011-02-21,2011
"4810",4810,"valparaiso","green-bay","B",80,81,0,0,2011-02-21,2011
"4811",4811,"florida-am","hampton","B",58,55,0,0,2011-02-21,2011
"4812",4812,"bethune-cookman","howard","B",66,64,0,0,2011-02-21,2011
"4813",4813,"oklahoma-state","kansas","B",65,92,0,0,2011-02-21,2011
"4814",4814,"maryland-eastern-shore","morgan-state","B",54,71,0,0,2011-02-21,2011
"4815",4815,"north-carolina-at","north-carolina-central","B",72,67,0,0,2011-02-21,2011
"4816",4816,"western-carolina","north-carolina-greensboro","B",70,66,0,0,2011-02-21,2011
"4817",4817,"north-dakota","northern-colorado","B",69,87,0,0,2011-02-21,2011
"4818",4818,"arkansas-pine-bluff","prairie-view","B",53,59,0,0,2011-02-21,2011
"4819",4819,"norfolk-state","south-carolina-state","B",62,64,0,0,2011-02-21,2011
"4820",4820,"alabama-am","southern","B",64,45,0,0,2011-02-21,2011
"4821",4821,"central-florida","texas-el-paso","B",74,68,0,0,2011-02-21,2011
"4822",4822,"mississippi-valley-state","texas-southern","B",55,58,0,0,2011-02-21,2011
"4823",4823,"syracuse","villanova","B",69,64,0,0,2011-02-21,2011
"4824",4824,"kent-state","western-michigan","B",74,72,0,0,2011-02-21,2011
"4825",4825,"gardner-webb","charleston-southern","B",61,72,0,0,2011-02-22,2011
"4826",4826,"north-carolina-asheville","coastal-carolina","B",61,58,0,0,2011-02-22,2011
"4827",4827,"middle-tennessee","houston-baptist","B",68,70,0,0,2011-02-22,2011
"4828",4828,"weber-state","idaho-state","B",63,39,0,0,2011-02-22,2011
"4829",4829,"bradley","illinois-state","B",50,51,0,0,2011-02-22,2011
"4830",4830,"houston","memphis","B",58,69,0,0,2011-02-22,2011
"4831",4831,"michigan-state","minnesota","B",53,48,0,0,2011-02-22,2011
"4832",4832,"maine","new-hampshire","B",70,53,0,0,2011-02-22,2011
"4833",4833,"indiana-state","northern-iowa","B",76,74,0,0,2011-02-22,2011
"4834",4834,"illinois","ohio-state","B",70,89,0,0,2011-02-22,2011
"4835",4835,"louisville","rutgers","B",55,37,0,0,2011-02-22,2011
"4836",4836,"chicago-state","saint-louis","B",52,90,0,0,2011-02-22,2011
"4837",4837,"washington","seattle","B",95,74,0,0,2011-02-22,2011
"4838",4838,"mississippi","south-carolina","B",73,79,0,0,2011-02-22,2011
"4839",4839,"tennessee-tech","southern-illinois-edwardsville","B",92,69,0,0,2011-02-22,2011
"4840",4840,"loyola-la","southern-mississippi","B",67,78,1,0,2011-02-22,2011
"4841",4841,"iowa-state","texas","B",53,76,0,0,2011-02-22,2011
"4842",4842,"texas-christian","utah","B",48,50,0,0,2011-02-22,2011
"4843",4843,"tennessee","vanderbilt","B",60,51,0,0,2011-02-22,2011
"4844",4844,"virginia-tech","wake-forest","B",76,62,0,0,2011-02-22,2011
"4845",4845,"la-salle","xavier","B",62,100,0,0,2011-02-22,2011
"4846",4846,"miami-oh","akron","B",55,72,0,0,2011-02-23,2011
"4847",4847,"auburn","alabama","B",49,51,0,0,2011-02-23,2011
"4848",4848,"maryland-baltimore-county","albany-ny","B",67,83,0,0,2011-02-23,2011
"4849",4849,"navy","american","B",58,69,0,0,2011-02-23,2011
"4850",4850,"kentucky","arkansas","B",76,77,0,0,2011-02-23,2011
"4851",4851,"eastern-michigan","ball-state","B",49,64,0,0,2011-02-23,2011
"4852",4852,"miami-fl","boston-college","B",73,64,0,0,2011-02-23,2011
"4853",4853,"colorado-state","brigham-young","B",76,84,0,0,2011-02-23,2011
